,Unnamed: 0,0
176,176,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
177,177,"RT @ABSCBNNews: WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
178,178,"WATCH: Kathryn and Daniel get their 2nd doses of #COVID19 vaccine #COVID19VaccinePH 

https://t.co/X6XJY2MrzW"
179,179,• Bad weather forces suspension of #COVID19 vaccine drive in some parts of NCR #COVID19VaccinePH #FloodPatrol… https://t.co/tI60pcpXlT
180,180,"• Over 5.5 million Filipinos fully immunized vs #COVID19— task force #COVID19VaccinePH https://t.co/XYyu5D19AB

• G… https://t.co/SDYi7N03F5"
181,181,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
182,182,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
183,183,RT @ABSCBNNews: People brave the flood as they queue for their #COVID19VaccinePH shot outside the San Andres Sports Complex vaccination sit…
184,184,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
185,185,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
186,186,"RT @ABSCBNNews: Bad weather forces suspension of #COVID19 vaccine drive in some parts of NCR #COVID19VaccinePH 

https://t.co/3gJv4ZPtg7"
187,187,"RT @ABSCBNNews: Bad weather forces suspension of #COVID19 vaccine drive in some parts of NCR #COVID19VaccinePH 

https://t.co/3gJv4ZPtg7"
188,188,"Bad weather forces suspension of #COVID19 vaccine drive in some parts of NCR #COVID19VaccinePH 

https://t.co/3gJv4ZPtg7"
189,189,"RT @ANCALERTS: Bad weather forces suspension of #COVID19 vaccine drive in some parts of NCR #COVID19VaccinePH 

https://t.co/cH8XNFLmXO"
190,190,"RT @ABSCBNNews: Pagbabakuna sa ilang vaccine sites sa NCR sinuspinde dahil sa masamang panahon #COVID19VaccinePH 

https://t.co/I0xMMJDK8j"
191,191,"Bad weather forces suspension of #COVID19 vaccine drive in some parts of NCR #COVID19VaccinePH 

https://t.co/cH8XNFLmXO"
192,192,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
193,193,"Pagbabakuna sa ilang vaccine sites sa NCR sinuspinde dahil sa masamang panahon #COVID19VaccinePH 

https://t.co/I0xMMJDK8j"
194,194,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
195,195,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
196,196,"Don’t hesitate, get vaccinated! 💪🏼💉
Proud to be fully Vaccinated! 🩹💪🏼
#JabWellDone
#GoodJab
#IngatAngatBakunaLahat… https://t.co/Mgly1kvekB"
197,197,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
198,198,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
199,199,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
200,200,RT @ABSCBNNews: Over 5.5 million Filipinos fully immunized vs COVID-19— task force #COVID19VaccinePH https://t.co/oslFkU9WEc
201,201,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
202,202,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
203,203,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
204,204,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
205,205,"RT @ABSCBNNews: Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Against CO…"
206,206,"Higit 5.5 milyong Pilipino na ang nakatanggap ng dalawang dose ng #COVID19VaccinePH, sabi ng National Task Force Ag… https://t.co/KPOYzWl6i4"
207,207,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
208,208,RT @ABSCBNNews: Over 5.5 million Filipinos fully immunized vs COVID-19— task force #COVID19VaccinePH https://t.co/oslFkU9WEc
209,209,Over 5.5 million Filipinos fully immunized vs COVID-19— task force #COVID19VaccinePH https://t.co/oslFkU9WEc
210,210,RT @ABSCBNNews: People brave the flood as they queue for their #COVID19VaccinePH shot outside the San Andres Sports Complex vaccination sit…
211,211,"@SoniaCerca Whoah!

I'm already fully vaxed way ahead of you or others.
And I thought the Philippines has a slow… https://t.co/duS15AM3t9"
212,212,"RT @TVPatrol: Dumami ang mga nagpapabakuna sa ilang bayan sa Leyte. Ito'y matapos na dumating doon ang single-dose ng Janssen vaccine. 
#CO…"
213,213,RT @ABSCBNNews: @adrianayalin VP Leni on plans of expanding the vaccine express with other LGUs: Kasi yung problema sa amin and I think par…
214,214,RT @ABSCBNNews: @adrianayalin VP Leni Robredo visits the vaccine express in CCP and thanks the volunteers and private partners. | via @adri…
215,215,"RT @TVPatrol: Dumami ang mga nagpapabakuna sa ilang bayan sa Leyte. Ito'y matapos na dumating doon ang single-dose ng Janssen vaccine. 
#CO…"
216,216,RT @todobiranews: ABSCBNNews: DOH 'open' to giving COVID-19 vaccine booster shots to immunocompromised #COVID19VaccinePH https://t.co/GU0zZ…
217,217,Dumami ang mga nagpapabakuna sa ilang bayan sa Leyte. Ito'y matapos na dumating doon ang single-dose ng Janssen vac… https://t.co/Jv3watNluH
218,218,RT @ABSCBNNews: JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3 this Fr…
219,219,RT @ABSCBNNews: DOH 'open' to giving COVID-19 vaccine booster shots to immunocompromised #COVID19VaccinePH https://t.co/9O3lvXGmnQ
220,220,"July 23, 2021 | DREAM Zone Vaccination Hub, Provincial Capitol Compound, Batangas City

#BatangasMagiting… https://t.co/QFqutGMVYw"
221,221,"RT @ANCALERTS: Robredo opens vaccine express in hometown Naga City #COVID19VaccinePH 

https://t.co/jYz0PJytSS"
222,222,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
223,223,"RT @ANCALERTS: Robredo opens vaccine express in hometown Naga City #COVID19VaccinePH 

https://t.co/jYz0PJytSS"
224,224,"RT @ANCALERTS: Robredo opens vaccine express in hometown Naga City #COVID19VaccinePH 

https://t.co/jYz0PJytSS"
225,225,"Robredo opens vaccine express in hometown Naga City #COVID19VaccinePH 

https://t.co/jYz0PJytSS"
226,226,ABSCBNNews: DOH 'open' to giving COVID-19 vaccine booster shots to immunocompromised #COVID19VaccinePH https://t.co/GU0zZIRCMq
227,227,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
228,228,RT @ABSCBNNews: DOH 'open' to giving COVID-19 vaccine booster shots to immunocompromised #COVID19VaccinePH https://t.co/9O3lvXGmnQ
229,229,RT @ABSCBNNews: DOH 'open' to giving COVID-19 vaccine booster shots to immunocompromised #COVID19VaccinePH https://t.co/9O3lvXGmnQ
230,230,DOH 'open' to giving COVID-19 vaccine booster shots to immunocompromised #COVID19VaccinePH https://t.co/9O3lvXGmnQ
231,231,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
232,232,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
233,233,RT @ABSCBNNews: @JervisManahan PH adds 1-M more Sinovac doses to its vaccine stock #COVID19VaccinePH https://t.co/iBMt2ndUJN
234,234,"RT @ABSCBNNews: LOOK: People waiting to get their first vaccine dose line up under the rain outside the Ospital ng Sampaloc, one of 6 hospi…"
235,235,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
236,236,RT @ABSCBNNews: JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3 this Fr…
237,237,RT @ABSCBNNews: JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3 this Fr…
238,238,RT @ABSCBNNews: JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3 this Fr…
239,239,@JervisManahan PH adds 1-M more Sinovac doses to its vaccine stock #COVID19VaccinePH https://t.co/iBMt2ndUJN
240,240,RT @ABSCBNNews: JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3 this Fr…
241,241,JUST IN: Another batch of government-procured Sinovac vaccines containing 1 million doses arrive at NAIA Terminal 3… https://t.co/Wn9hhBuVDb
242,242,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
243,243,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
244,244,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
245,245,RT @ABSCBNNews: People brave the flood as they queue for their #COVID19VaccinePH shot outside the San Andres Sports Complex vaccination sit…
246,246,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
247,247,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
248,248,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
249,249,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
250,250,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
251,251,RT @ABSCBNNews: LOOK: Pasig City starts inoculation of residents using single-dose Johnson &amp; Johnson #COVID19 vaccine | via @biancadava #CO…
252,252,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
253,253,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
254,254,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
255,255,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
256,256,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
257,257,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
258,258,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
259,259,"RT @ABSCBNNews: Nearly 16M COVID-19 vaccine doses administered in PH, 5.2M people fully vaccinated: Palace #COVID19VaccinePH https://t.co/L…"
260,260,"RT @ABSCBNNews: More than 15.9 million #COVID19VaccinePH doses have already been administered in the Philippines, according to Malacanang.…"
261,261,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
262,262,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
263,263,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
264,264,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
265,265,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
266,266,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
267,267,"2 dose ng Pfizer o AstraZeneca vaccine, mabisang proteksiyon laban sa Delta variant #COVID19 #COVID19VaccinePH 

https://t.co/Xa6LS1iIbY"
268,268,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
269,269,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
270,270,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
271,271,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
272,272,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
273,273,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
274,274,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
275,275,"Bakunahan vs #COVID19 sa LGUs tuloy sa gitna ng masamang panahon #COVID19VaccinePH 

https://t.co/OmgCnO2fFY"
276,276,"Am about to get my 2nd jab of my pfizer vaccine ,afraid ang lowla nyo fever, chills , pains frm head to foot is wav… https://t.co/WhvFkgaP1p"
277,277,"RT @TVPatrol: Ayon sa National Task Force Against COVID-19, umabot na sa 16 milyong doses ng bakuna kontra #COVID19 ang naiturok na sa buon…"
278,278,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
279,279,"RT @TVPatrol: Ayon sa National Task Force Against COVID-19, umabot na sa 16 milyong doses ng bakuna kontra #COVID19 ang naiturok na sa buon…"
280,280,"Just got my first dose of COVID-19 vaccine. 💉 Hoping for the best. Let's all bounce back stronger. 💪

#COVID19VaccinePH #AstraZeneca"
281,281,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
282,282,"Ayon sa National Task Force Against COVID-19, umabot na sa 16 milyong doses ng bakuna kontra #COVID19 ang naiturok… https://t.co/8P7ZPFQK9q"
283,283,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
284,284,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
285,285,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
286,286,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
287,287,"""More than 15.9 million #COVID19VaccinePH doses have already been administered in the Philippines, according to Mal… https://t.co/A0gcMzhugg"
288,288,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
289,289,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
290,290,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
291,291,"RT @ABSCBNNews: More than 15.9 million #COVID19VaccinePH doses have already been administered in the Philippines, according to Malacanang.…"
292,292,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
293,293,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
294,294,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
295,295,"RT @ABSCBNNews: @biancadava NTF deputy chief implementer Vince Dizon announces that as of July 22, the Philippines has already administered…"
296,296,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
297,297,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
298,298,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
299,299,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
300,300,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
301,301,"RT @ABSCBNNews: More than 15.9 million #COVID19VaccinePH doses have already been administered in the Philippines, according to Malacanang.…"
302,302,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
303,303,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
304,304,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
305,305,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
306,306,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
307,307,"RT @ABSCBNNews: LOOK: Plane carrying government-bought 562,770 doses of Pfizer vaccines arrives in the Philippines on Wednesday evening. #C…"
308,308,"Mga nagpapabakuna vs #COVID19 sa Maynila, dagsa pa rin sa kabila ng masamang panahon #COVID19VaccinePH 

https://t.co/8DCyflb66N"
309,309,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
310,310,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
311,311,"RT @ABSCBNNews: Two doses of Pfizer, AstraZeneca shots effective against Delta variant, study finds #COVID19 #COVID19VaccinePH https://t.co…"
